id,target
de8aece5c6,1
576ef152b4,1
af04df9f35,1
7b23e3abb8,1
430ee89c80,1
cdd097cf76,0
8f3381b4bc,0
82ff6f741b,0
95b4d95c89,1
b8e83c3181,1
2cc00d112d,1
73b1380693,1
011c1524d8,0
269347f727,1
43224dac2e,1
effa8fff05,1
ac413789c3,1
4b2e72e3b3,1
a59e1e3ddc,1
82fce9779f,0
f9bd2694a3,1
995deee18f,1
6249405de4,1
a8381562c3,0
031025c568,0
b6ec31d310,1
7d721bf422,1
1172344bd9,1
6456dc749b,0
62417c241a,1
1f2334f2c9,1
51ae53c62f,0
3dcc0f3730,1
2cfbb786e5,0
ba55ee9ad3,0
695944b4c4,1
dd0596129e,0
f98de5cd6b,0
db3a57fd85,1
514953b010,1
dd196cb265,1
98a97c7d94,0
9e105e8896,1
d867a9068c,0
1a3e64356e,1
8c37ac49f5,1
8ee7767dfd,1
8b8db20c98,0
84dd5423d8,1
74bf97a4b8,1
2237bc0ef3,0
ddb20e0eb8,1
aeb7c7e5a4,1
c1d31f6bbd,1
b64c765d0d,0
106a7551d4,1
85bcaaae15,1
4a53ea3589,1
26eb0aba80,0
4512712000,1
344d543789,0
b57579991b,0
f1ab30d268,0
93290da9a8,0
17cf78d030,1
4160fe85f8,1
98ab9470cf,0
eee370d21e,0
4e3b3c089b,1
4e812b7b60,0
7711b01d7e,1
67ee505d0c,1
c96f5bc058,1
0e3ff15880,0
b9e93fe0c2,0
3ada258747,0
38074a9c6b,0
09d3e97fe3,0
4af9ac4624,1
d69d485df2,0
e65c98d4a6,1
c7de203243,1
f9cfa508e7,1
40400a108a,1
f8b4fe6139,0
697f73e280,0
085779e161,0
ce898f0d2a,1
dc1f28b3f5,0
ecf3cc6257,1
38d5380bf4,1
3ebbe73732,1
f70c4b5923,1
a1621ecadc,1
fc12a1a727,0
782db59db7,1
894ff0db3e,0
1d85ed8cd2,0
0facd5ac2b,1
b9bcb6481f,1
a7c6cc3abe,0
55ce120ec5,0
e92b4e37b4,0
b51d25b65d,0
c10eae1cca,1
56c900c2f0,1
4fcd0cee45,0
a67232bddd,0
d129131dd5,1
0cc98cf95b,1
35cde5f99c,0
53d1232b16,1
b9e9abf66d,0
b6953def5d,1
f5a4d2429b,1
b7cc4240b8,1
9331cac732,1
d47819afe7,1
ef58dda3df,0
479b006f18,1
385432bd66,1
7a5bc9b338,0
610a1d323d,1
7516683f80,1
4ac935d243,1
142d0a5a12,0
9195608873,0
2337d4aa6c,0
02338550b5,1
772ac9c8bf,1
6624a52e8f,1
666db31b34,0
67b2027d89,0
1a7e03283e,1
de5af98ca4,1
f178e58ae0,0
b04ff0c88f,0
4dac8138ca,0
433ccee48e,0
fa0325dfa5,1
588ed2f332,1
96d1068c69,1
d69d269500,0
753d189f06,1
6a69b843c8,1
d294155179,1
e4acff4dc9,1
65dc606649,0
6b889ce60e,0
6d25cc0705,1
f2b8a977d3,1
250c1d6155,0
cfae9529c7,1
27996136aa,1
91e346c4b1,0
1e81f66b8e,0
722490ad62,1
1b24f16c27,0
2b257a52a5,1
3768b11469,0
9df928fe18,0
bbc801aa01,1
2a40ed270a,1
dfe5e70c66,1
1529f5e262,1
7e500d7298,0
5b05e6bc7e,1
57d0146695,0
a5a2f494be,0
f3384ec509,1
0d9f6c3fa3,1
a5c76d1418,0
ee44317186,1
0a28f493e4,0
bbe1ea9540,0
72e310d57e,0
7ccaa4794e,0
888a5d0ffc,0
019e22168e,1
961e2dd612,1
b573615b91,1
a82ac4a971,0
3eb45a5dcc,1
0161651c80,1
1dedec1934,0
f3ec158a18,1
10ffe57fc1,1
c9e93e78ba,0
f977fdf03c,1
3fef6141a7,0
4651bb2736,1
e0900a3150,0
571a0c9121,1
5cb90b65fd,0
3f79fb65a5,1
886c72fedf,0
28ba02935d,0
3a48f63562,1
c948853f45,0
006f1fc87d,1
e6c5ecb2ca,1
97b4f4569d,1
d104d8321f,1
6a42c0981e,0
eed637575c,1
f38e006229,1
7ae10d3c1d,0
df5f073a10,0
f8a46118c5,0
a7a7429610,1
f114219732,0
c9b9d3b411,1
f3b444a20f,1
c32cbb106b,0
9c684b0b59,0
2c140894b7,1
508eeabc19,1
607992c0a0,1
31bed1113a,1
90e1161c46,0
f8efba983a,0
137ed1fdf6,0
e8eb7debce,0
597808b12a,0
d298e61b68,0
4d2b50395b,0
8dd59a1d63,0
90c3f58c6e,0
d7f8e0e60b,1
dace3e1079,0
9bca67d891,0
b5475f9cd6,0
fe00fbcc46,0
6785379b63,1
34c97b9442,1
41618e9489,1
ac672c1c96,0
908df4fca2,0
c67338a120,1
4ac9cdb612,0
7d43e940f4,0
40c1995adc,0
8c28646f2a,1
ca8dd11686,0
c43a1d3099,1
e4fbff06fc,1
20f0907580,1
20a31ea9f2,1
3a50949639,1
fbc6c30473,0
f8601ed9f9,1
b585c316cc,0
1dd00b01bd,1
a642621f68,1
8ceaabd587,1
6464736017,0
e470c1ff32,0
f1b9ca8123,0
263c4480b1,1
acae0d34bf,0
f4734d54ff,1
1a244d720e,1
bd7756c73b,1
28fa73b919,1
3f0900644b,1
bfc386d969,1
78cd8377ab,0
9ca61e482e,0
cdb73d822e,1
15be31c18f,1
07bf4ce8dd,1
96b8913aac,1
00f81d9bcc,1
faaa626a31,1
0986b85c31,1
8fe9e4f989,0
e557f60f4a,0
d5ac846df0,0
158b0ec0dd,1
ebe3644697,0
3c4a79b7de,1
babfb2024e,1
1451ea4800,0
95d765ad62,0
f2503954dc,0
69c22cdda6,0
79eb2a20bb,0
e296f91151,1
c82c66384a,0
4c2e70f407,1
f008888abc,0
9fed91fefe,0
742c3a137b,1
634c755822,0
de7c489259,0
062dae8e60,0
85defd6510,1
4025ecfd6f,0
bc5b6f4205,1
fe7adcf7f2,0
9bc14d1ba0,0
097c434c47,0
b950ca6cd6,0
2060ff8d7b,0
34e6453904,0
1c44d3ba26,1
df34162059,0
90fac0d871,1
6df2bc2c8d,0
720596756a,1
8e80a1134e,1
5ef370a077,1
2c79bfb0ba,0
0d01f65881,0
8d2a315447,0
114a4e12be,0
782e7455da,0
978e7b7541,0
e045606fb8,0
847ab09444,1
3f36b30182,1
e7602165ff,0
8cd898440c,0
dde95077c5,1
a87b318295,0
783f224de3,0
78338040bb,0
7cff23d012,0
28b0ff8828,0
2bb7c8c494,1
6b0de4a0d6,1
381284c96c,0
816eb6e795,1
62373a50ea,0
5304f0097e,0
3ce249a59a,0
1681226742,1
11eddec758,0
90e3591d96,1
b77cae457b,0
cbe77b9df9,1
b3205f276c,0
6f56675b0c,0
8d856dd028,1
9624ff11a2,1
815a644b59,0
167c17c6d7,0
49ec97b938,1
e1a02f1734,1
6ae73a719c,0
6ec087794c,0
865b757930,1
69eef7a16a,0
80128186dc,1
b7d54e0a2a,1
fc5b19e157,1
70d6c7498a,1
890943199f,0
99e4f54bac,1
236efe7a37,0
c6b2b47499,0
af11f5e16d,0
3a3b620e58,1
0045f7155b,0
0725753a1b,0
aea4175ae0,0
d3e2d971e8,1
efa244cc77,0
c4dd98af84,1
5ed24b7003,1
d6afe0b384,0
4fee0fe1f0,1
f8db0950a0,1
a4624fcb10,1
b05d76cad1,1
b2a140474d,1
f20cbb6010,1
b73c03bebf,0
9225b3edf9,1
bb984f6b45,0
006fbb558c,0
918ed652d7,0
e8f4a2209c,1
ef80559606,1
c2394a12f4,1
3de5ddf798,1
a1e19ed7f7,1
08e3faaa0f,1
ebd83c243e,1
d6096346fa,0
12acab7a1b,1
88a393d0b5,1
e0d1ae8d6b,1
c8d8625cfb,0
8c3cd4c197,0
eedbd1a884,0
83771be959,0
3185e4aabc,0
e1f4de55d2,0
3d91b0f573,1
491c050ca5,0
d4f54a8c28,0
9c580d20ac,0
fbdd9d2c56,0
a12c6968f9,1
aece7097ce,0
420a0bc23d,0
9a4e036925,1
5707f1cabb,0
4434ca2975,0
af295cba63,1
37f178a183,1
2ebd110d23,0
544e33552e,1
88f5c9b81c,1
f8fe34b3dc,1
6c781005a6,1
e3156324ab,1
9fc542d6a6,0
8bd17e5216,1
5292d6a382,1
902dcaa5d3,0
47ab694ad7,1
37d6a1cf16,0
d57d5d50de,0
73135a24e0,1
040c15a619,0
a0cdbb777b,1
40b6ab6ae3,1
d5bcb94679,1
2313589db4,1
cec7ae8667,0
2f25300ceb,0
8b9f0ef74e,1
d01f4f2891,0
b9d1d09458,0
b162338c5e,0
d89e2c0d4c,1
fb731cd425,1
0a66305e56,0
103034fda4,0
50c50fa8f9,0
82729f2a7e,1
151d6bbe79,1
f5f5a0ea85,0
b1435db670,0
35cfe289ef,0
388290bdad,0
3f7c62b87c,1
b551bceb90,1
6a51fee5f5,1
270d42cd42,1
ee1723c42e,1
370be15755,1
397e50a384,1
df3b16a326,1
5ba3b546e2,0
c889069b87,0
56d4e23549,0
eb9323e365,0
c7e9a42ff9,0
c96ddf8341,0
643c13e125,1
40c0ce7aa5,1
88432b2964,0
50c9212b3a,0
8260298002,0
fa2f431ed7,1
4ade18c24a,1
0768b7851e,0
734d315a96,0
bda64251dd,1
477244ac2b,0
1642a6ff30,1
39926e3702,1
7668e3fc4b,0
bf315bb526,0
aa2c46fa29,1
5a99d57be8,1
3c4e487f05,0
cda5514a77,0
2945396cb6,0
0ef588b814,1
4e3eb54653,1
d8b212ef45,0
75d836d2bb,0
22557b7b72,0
61fccb4da2,1
93466b5d43,0
657c8d5f07,1
d70b810ae4,0
022c753c76,0
7ffe7c5c42,1
7d882e7317,1
c205694e33,0
f189fc4317,1
891e11751f,0
84dd85815e,1
5d324336e1,0
19912059f3,0
9dd0586a5f,0
5895a36e8e,0
6faf7dc50b,1
3c7d3ae41d,1
53c75fdbc9,1
ed45960228,0
f813a85ac0,1
6ee272c7e4,0
b811eef7df,0
fcb4bcaf58,0
fbc7b329e5,0
33652a0236,1
87a392fcfa,1
5f0525cb4c,0
57c4a450a8,0
1b5abdc4ad,0
a9f142ae8f,0
513b9c57ce,1
5e997ba59b,1
5719a5965b,0
7aae4e6d5c,0
08ca78d051,1
f45cb35924,1
4e21df9992,0
7f6fd36c58,0
26f6b1f7c0,1
ad6a791a2d,1
333c5fab70,1
b2e75b11c1,1
343321addd,1
a761749482,0
598afce8a4,0
cc95886c20,1
be46087a79,1
9b06065b4f,1
486e3b2216,0
0a2cf1a77e,0
72ef456e17,1
8c5c41a8a5,0
5a1d9512f2,0
97ec56f5a9,0
f9e12d9f3c,0
44dbe9df7b,0
13481053af,1
884b380be2,0
19b8fa7d88,1
eeed184dc2,0
dcc9a3785c,1
7270c196bc,0
7bd8d3c3b7,1
f6e82af5a0,0
2e95ffaf97,1
0dc4375e4f,1
ea3b1c9afe,0
c26f91fd54,0
b57e98c454,1
3d1ce0af44,0
5c8c344eba,1
8ba7c990c1,1
b3fa1d9197,1
8d7b251790,1
41cf76e58a,0
9bfd97d84c,0
0f96e88a30,0
2596a0cb2e,1
abae70dfdf,0
ee87446b86,1
9ce90a8dca,1
c0dafee056,1
d690be23b3,1
5f89e14802,0
0f1d30d382,0
c86a63bd33,1
f5e2e6c2cc,0
8bb6756e36,0
4565c2077a,1
c15889a9fe,1
cb1ff5d825,0
1148a486a8,0
1db8ff12bc,0
f512e6e629,0
bf287174a7,1
fc958cdb09,1
86ff145c42,1
094693e3e2,0
3b5fff4718,0
ce8e5064ab,0
e0ed6e6fac,1
0d4f6f555e,1
32df355671,0
2a5e642436,0
169b8975df,0
2d9a1158aa,0
2681319017,1
b232ef3244,0
7cd999302e,0
8f0f565963,0
30bc4a0f35,1
fda776dc02,1
7beb4b05d4,1
bbaa30311a,1
f74176709a,0
4c2c8acbd1,1
4820dd91a4,0
03bf5a6490,0
8cdfefb395,0
fb9b49a8a0,1
ad8bb3f1ab,1
149e748fbb,1
789504fbf7,0
597dbb790e,0
f31de42ebd,1
483cc53be5,1
c181445596,1
b4143c6638,0
07b655e737,0
c7e53e4b20,0
825fa43f80,0
f52c7fa18e,0
26d31f545e,0
d3d4660f74,0
ab139de9f6,0
5f666ea670,1
9c37a801ba,0
994291a251,1
a19e6cc277,0
2b5683c7d3,1
a713003d10,1
e44d88e7f9,1
216e2699cf,0
234ee7b3d7,0
6d3e4dfb4b,0
dca4354c5c,0
a24c3c6082,1
b115c422b2,1
2ed83a0a61,1
5dd5ff5f70,1
2365a33c7f,1
727d8d3e05,1
ff8e450694,0
529fb950bc,1
b605ce0d86,1
2b0a5c6fcb,0
6e89794c58,0
6678d85bb6,1
4fa12acb00,0
ec68d4db69,0
7c156dd86e,0
3a16973071,0
c38ba5deb9,0
3c00f50244,0
bb9d918c38,0
fb9fbb13bb,1
7db124a64d,0
6889188bfa,0
d39771718c,0
067e51ad97,1
ce2fb6a388,0
3723aa8a2b,0
6c91a80c01,0
fa679db30e,0
226f0bda38,1
b26c161478,0
f03ee9ef7d,1
fa4aa3fc37,0
a825ab3479,0
5eb9ebcc86,1
18f79c6bf8,1
6abbeaf3d6,1
0042ec94f8,1
89ca1442c0,0
ff0d13ba01,1
3373bca3b0,0
f951e8ca85,0
10c669ce61,0
9dea1cdfad,1
edd586df02,0
abcf21810c,1
1256dd341c,1
a25a3064b5,1
ebde96813e,0
5b0f4e07a1,0
06a039bf4a,0
4524d1d640,0
4b4f013fca,1
f1fef5e532,1
a7fe5c4d26,1
76c9105533,0
a7e29699d5,1
d51d8d4698,1
ad88125bea,1
58448a5d3d,1
7f3231f685,0
9cfd4c2ce9,0
928bb85581,1
d1f175cfa3,0
6d54f1b8eb,0
06ac3c0393,0
f09c1ed68a,0
4df0f9c27d,1
05b3e4413c,1
846887a001,1
98ff6d30c2,1
0fa1d78123,1
2ecfb5a0f4,1
8a490a2c5f,1
cbec78f14e,0
bbc56fbac1,0
5a0dd4590b,1
52e7144422,0
317b66f83d,1
6ed6a7e9e7,1
0acd539dda,1
4bd40992cf,1
708daeaa33,0
f8ea45e8ef,0
277a93f3f8,1
ad971d212c,1
fb546782b3,0
2b9cede7d7,1
ca4d26f019,0
9e1c9a3861,0
6c062cdd88,1
6d3e1cb0ae,1
53c8419ae4,1
b0cd4eb30f,0
2a41e51433,1
3204e3c9d7,1
7ccfbac919,1
14aaad1a9f,1
d46ba74d06,0
7747c49c94,0
a0a09742b3,0
257627a7a3,1
8bbc4bcfe1,0
3b62fcfcae,0
f569e39771,1
b6198b1d90,1
17402b3e15,0
8f054d4bfb,0
cc1f6fe9b6,0
57c5119aeb,1
d51840465f,0
2c0ea73635,1
25ca2b4005,0
367ed07e37,0
26f4d6d27e,1
5fe743118f,1
658c15a2fb,0
caa381299e,1
24a1a0220e,0
fca7eb46c1,0
ad29657ca2,1
06c9643e3f,0
f9b4ee61d1,0
e284e728fd,1
c6f135b803,0
afadb262af,0
a300e8c3cb,1
535f2c46f8,0
2dc5bb37f5,0
958b2e760b,0
82312f4e1c,0
c199260476,0
9b2cad85f5,0
eb0c9637c0,0
fc5e9e993c,0
7f1a6fb3bd,1
750202f42c,0
6cf1d87ff7,0
8b7d658ab6,1
fd38cb1a5a,1
734cc0b17c,1
04752d9922,0
5f09d2e793,0
e49b49dbb1,0
7a323cba6f,0
2cadb30249,0
316d321c7e,1
998faaadd9,0
c9a44b885f,1
9fde52e32c,1
87890b39de,0
ba17373322,0
547dd3e39f,0
83025b45c0,1
1c876c7279,1
9b64f8612c,0
ce18b5456a,0
9e40502619,0
232161fde6,0
a76c130987,0
9845ef8b1a,1
bac3a5381a,1
5a6adec1d4,1
ea344664b6,1
1d0c5d0418,1
3fb1c7e1a9,1
ee3a439f3f,1
f19f27f01c,1
f2aa8ce360,1
3b37ee9253,1
3abc36d72b,0
aff1fe36b6,1
4c2a3043be,0
4976907221,0
f764c970d8,1
fb936073f5,1
849f865ea4,0
3c8f772042,0
be09d69896,0
729d724d2e,0
9435f3560b,0
d3a5ad57e6,0
f55c09c229,1
29cf0284cf,1
c7d77c003a,1
173df9f0f8,1
8c07d30b4c,1
aa5718f16f,1
24dbac620a,1
b5cb2118b1,0
ebe2f48d52,1
97dc11efb3,0
a709d95140,1
79b7888b22,1
044d9cac01,0
c855f211a2,0
9cd93eeb3d,0
f92dedcbf7,1
8394dc3acc,0
78672abb53,1
fff70bc195,1
545cbe7f56,1
dad656c8ce,0
ac913fd18d,1
b65ba2f000,1
2889ef3064,0
2c58e5a40d,1
a76be29ab1,1
96c1639729,0
cbebb4b33c,0
82b0149e65,1
2cb791117e,1
aab5190d82,0
37e1d3d370,1
1658538572,1
52b7655f47,0
102c0bb065,1
c7318806ba,0
8c0aa783a6,0
2276fa115e,1
3843ab8b80,1
c1cc2be6fc,1
7f9b58944a,1
1ba37192db,0
42a6a5e942,1
77fa8700e4,1
610f2ddeef,0
1387ed6e71,1
1ba42eee9b,1
6a304c55ae,1
2694525629,0
345f31985c,1
26ede6f3a8,0
c5430c0ad5,1
4e88134d46,1
a2b522b880,1
522035d7e6,1
3287aef736,1
c913c91e5a,0
fb964c3959,1
44e82b1cd4,1
7d05648d56,0
01f44e5b1c,1
7839d4e7d1,0
9b286837ef,1
25dac18fb4,0
a14e5398d2,1
f341a4c55b,1
10c4d017c3,0
df731b9e05,1
23e7480244,0
759f3e9ff1,0
477080017f,0
d2aac05375,1
d720f3c81e,0
ed10522a5c,0
c37d79fded,1
dd1b2072dc,1
3c57442533,1
27134d77cd,0
85d408cd1f,0
84fc7c4da4,1
2838cf7a89,1
96d7b21623,1
85c13ff98d,0
f21053a052,0
602bd91d49,1
1b16ee45c3,1
659d2d3782,0
573c167b1d,0
7074c24480,1
70abfce1b9,0
cec4aab466,0
b91031be04,1
6e57d82bf4,0
83300bae15,0
5320a61b6e,0
a8e33be57f,0
172f938598,1
d16b74e1a2,1
de5e8b46ba,1
4ac41c85f1,0
352f47f60b,0
e558382692,0
f9f8c1f77d,0
26d1b4df22,0
5bb3fa8057,1
c699408dcf,1
61c41c7a0c,0
c201aa52ae,0
69843b2f91,1
500a7e25b9,1
552b6c46c6,1
9bfc1e8078,0
907f2f9f09,1
3911eecb8e,0
3e70940026,1
57cfbb2251,0
8a17673ff3,0
61e285d672,1
2e5a883570,1
fa2f32c54e,1
9b20a2dc64,0
17c751fcee,0
c91c23879c,0
64cf93fbdb,0
56130b2236,0
b16da5c693,1
1580aefe79,0
bad982ab9e,1
915be2fe7c,1
a8c595c26e,0
be2546bbab,0
dc26edf2a7,0
bb4fffe3b8,1
da9a678ab9,0
c815745bc4,1
65121d8260,0
5cfd682fdf,1
56e1244d27,0
bdbaa41b97,1
4773134bfb,1
de4ef4d236,0
0eb3044480,1
8723f8959f,1
90c6f20f69,1
2d6b2d8269,0
103f64507c,1
be6ed32f7f,0
621ba5d061,1
49944ecff8,1
6ee8b58ef5,1
721f8c8cff,1
5ee87f60c5,0
994615703c,0
4b58aa0670,1
ca26b6d6b4,0
9c721c05db,0
a7bd99472e,0
87865b2dfc,0
153c22f976,1
49c445b84b,0
f0edf68930,1
4e6b99a57a,0
9e26e7bca9,0
c877d87f1c,0
02e3307280,0
d7fe3d13c0,1
04e9608d10,1
b3e0c7185c,1
004090143b,0
a2da50032b,0
8d5a71a5bb,0
e242e313ae,1
bc7ef7d2e6,1
147978216e,1
f29b7e08ab,1
62529a8547,1
8a33d2520c,0
58710f5c21,0
aff834d8da,1
cc5ef4f26a,0
1c27148822,1
0cbab8694d,1
7498e42ceb,0
5168c4dffe,1
1e25f9124e,0
05af0c1e94,1
43b51ff293,1
92f8ae42c6,0
1796867141,0
cb6985854e,1
ab097a8800,0
8a8dead3bd,0
10a1930ac2,0
5ff442fe84,0
300f489af1,1
542d489f06,1
077651b417,1
f1ad6a7fa4,0
8baff4f773,0
b26779af6d,1
652fd02663,0
454a61a31a,1
5e62346270,0
9063d2d62e,0
66d348b09c,1
705243bcc2,1
a21ad5e84e,1
718b29e65b,1
b43eb88363,0
89ec748867,1
643c9864f7,0
95128d83d3,1
41839a1594,1
413a0ac1e1,0
abe6dbfb23,0
6d8d1a6a42,1
d3846ec62b,0
d2999742b3,0
af54169db6,0
4af252570c,0
a024250e0d,0
b577315aea,1
c107360e54,1
d26f2b665d,1
318c7936b1,0
6714cacded,0
e994f45e5e,1
10c730b3cc,0
4ae7e78cad,1
47d5335d36,1
00c0f2d840,1
c7f725ec1a,1
6b6d675c0a,0
932956c192,1
264a0111f9,0
c837a97e4a,0
2c1afeadcd,0
ef8bf1954b,0
972bdf8258,1
267561ea59,1
249fc76452,0
e1ea18a770,1
323b3f738b,1
2f6194ab3b,1
7581ce51f0,0
77c6e348ae,0
307b392f9a,0
10218a6282,1
086eacaa64,0
b020d57148,0
e3cd5b27c6,1
9bc6d9977b,1
d9bc346600,0
b0224677b1,1
73b2ffc0af,0
ef19f6c225,1
66b225a9a0,1
eac70ac0da,1
4fb489eb42,0
eff94642b8,0
4ee008f597,0
91d9c115de,1
b44863ef66,0
ffee46e148,0
fa17e67475,1
8374485231,1
c952e352cb,1
dd44ab9d9b,0
0648ec3eec,1
fba57ecb3c,1
f8de5159d4,1
f32bb42482,1
d4d9500064,1
7a3dd23371,0
4550b53c01,1
fa9bc333df,1
02242d0733,1
0934b35dcb,0
ab2e6ba207,1
16790597e0,0
5c2a4878dd,0
60fefd169c,0
7333f54d64,1
4917d348ff,1
b3df2ce768,0
ad566ec3b9,1
d4ce635989,0
218d19a38e,0
6719b5a48a,1
e5185758fc,1
6039f7800d,0
fd3437817c,1
a7d87107f1,0
9bd05d01f1,0
748b61ad6f,1
057a82eedb,0
cc1693ee6d,1
3328fb9b40,0
611b70a502,1
e194d780c8,1
62a0a0066c,1
36f2b95d4e,1
f38384acd5,0
8dc36ca473,0
853ff60e83,0
2202e3eaaa,0
f5a8200fbd,1
565e21cea5,1
ca3dcb0a79,1
44a5d04022,1
3f491d7dc0,0
9949fb4e49,1
400149fee1,1
8cec1db37d,1
faf39b25a9,1
22c58ee733,0
47367e7438,1
6a7f202dc8,1
63de922c1a,0
31bd4612f9,0
1f1156fc35,0
dc89c5b350,0
47e7d4727f,1
bd6d232323,0
4cc31c1b1d,0
f1588e7f39,1
b02890bbfc,0
2665a04194,1
ea7b249a3b,1
1ad7d73638,0
80a2d292a4,1
e88cdcc95c,1
9d382e6413,1
2827912080,1
1b86a756b1,0
71f1486b94,1
018f993577,0
9edb5a2f27,0
6e471eead2,1
5059751c1d,0
70c4936eb8,1
c5fa279271,1
ea6a4fad4f,1
db42fb2312,0
b7e75d4805,1
9c4f1d3c4c,1
1b89c27f3a,1
332e4e4041,0
4d44734aa4,1
302b76131c,0
08b9808120,1
d4a669e12c,0
3102db3318,0
065048f2dd,1
1645d685e1,0
d3c3b424d3,1
1398b67f83,1
c7abf119eb,1
2d2a75a3b0,1
1cd8594775,0
a78a0aa4a8,1
46a5137848,1
d1dc10ef2f,0
10b272d075,0
46b1b1aa3f,1
1b96fe1e8e,1
64720b2afc,0
b5fba067f0,1
7bb2786400,1
6f9ceca5bc,0
6d13d89a34,1
ba2d755589,0
da0d1c9d5b,1
efe27acbff,0
1c3207b672,1
9be3556a2f,1
7210ccc8e2,1
9c26bc8f02,1
7abdb25c9c,1
